SystemCode,TransNumber,TransDate,TransType,UCode,snum,SRNNumber,SRNType,PONumber,I,ItemCode,Item_Locked,ItemStatus,AddValue,Filled_Quantity,Billed_Quantity,RCP_Quantity,ISS_Quantity,PCS_Quantity,Meter_Quantity,RCP_Price,ISS_Price,RCP_Amount,ISS_Amount,Pack_Contains,KGContains,Packing,Rate_ED_Inv,Value_ED_INV,Rate_STD_Cost,Value_STD_Cost,Rate_NSales,Value_NSales,Sale_Price,ST_Rate,ST_Value,ST_Percent,ST_Amount,ST_Percent_A,ED_Rate,ED_Value,ED_Percent,ED_Amount,Freight_Amount,OT_Amount,Avg_Rate,Avg_Amount,ReceiptCode,IssueCode,WIPCode,COGSCode,SalesTaxCode,ExciseCode,SaleCode,ProcessCode,FreightCode,OtherCode,UPBillCode,U_STDRate,U_STDR_Process,SchemeRate,SchemeAmount,SchemeGrossTotal,SchemeTransNumber,Contain,ForExRate,ForExAmount,Calc_rate,Qty_used,OQty_Used,ScheduleDate,ScheduleQty,BackLog,Current_DP,Hold,USD,OJobQty,Status,Deal_No_DT,DealSize_DT,Log_Qty,PrintedType,Deal_Price,zrno
03,23110142,11/16/2023,0,Mohsin,1,,L,,,95000104993,0,0,0,1874.76,0,0,1643.2065,200000,0,0,0,0,0,1643.2065,1,Pcs,6.77692,1355384,0,0,0,1355384,0,0,0,0,0,0,0,1355384,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1170.88,0,12/30/3799,1643.21,0,0,,,0,,,,0,Printed,0,47181
03,23110142,11/16/2023,0,Mohsin,2,,L,,,95000105061,0,0,0,1800.04,0,0,1700,201000,0,0,0,0,0,1700,1,Pcs,4.70414,945532.14,0,0,0,945532.14,0,0,0,0,0,0,0,945532.14,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1325.7,0,12/30/3799,1700,0,0,,,0,,,,0,Printed,0,47182
03,23110143,11/16/2023,0,Rabab Saleem,0,,L,,,95000105108,0,0,0,14903.94,0,0,25016.0634,6100000,0,0,0,0,22245419,25016.0634,1,Pcs,3.44156,20993516,0,0,0,20993516,0,0,0,0,0,0,0,20993516,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,22245419,,0,0,0,0,14903.94,0,,25016.06,0,14567.18,,,0,,,,0,Printed,0,47769
03,23110143,11/16/2023,0,Rabab Saleem,1,,L,,,95000104918,0,0,0,10369.21,0,0,11360.1642,1400000,0,0,0,0,0,11360.1642,1,Pcs,6.73729,9432206,0,0,0,9432206,0,0,0,0,0,0,0,9432206,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,10369.21,0,,11360.16,0,5595.76,,,0,,,,0,Printed,0,47770
03,23110143,11/16/2023,0,Rabab Saleem,2,,L,,,95000104920,0,0,0,9677.7,0,0,9939.39794,820000,0,0,0,0,0,9939.39794,1,Pcs,10.32468,8466237.6,0,0,0,8466237.6,0,0,0,0,0,0,0,8466237.6,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,9677.7,0,,9939.4,0,4739.14,,,0,,,,0,Printed,0,47771
03,23110143,11/16/2023,0,Rabab Saleem,3,,L,,,95000104923,0,0,0,2651.9,0,0,1680,90000,0,0,0,0,0,1680,1,Pcs,10.32468,929221.2,0,0,0,929221.2,0,0,0,0,0,0,0,929221.2,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1680,0,1/0/1900,1680,0,0,,,0,,,,0,Printed,0,47772
03,23110143,11/16/2023,0,Rabab Saleem,4,,L,,,95000104921,0,0,0,1965.03,0,0,2753.5761,180000,0,0,0,0,0,2753.5761,1,Pcs,12.56043,2260877.4,0,0,0,2260877.4,0,0,0,0,0,0,0,2260877.4,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1965.03,0,,2753.58,0,376.31,,,0,,,,0,Printed,0,47773
03,23110143,11/16/2023,0,Rabab Saleem,5,,L,,,95000104922,0,0,0,2386.94,0,0,2617.52985,150000,0,0,0,0,0,2617.52985,1,Pcs,14.33543,2150314.5,0,0,0,2150314.5,0,0,0,0,0,0,0,2150314.5,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,2386.94,0,,2617.53,0,332.78,,,0,,,,0,Printed,0,47774
03,23110144,11/16/2023,0,Rabab Saleem,0,,L,,,95000102802,0,0,0,5741.17,0,0,5000,0,0,0,0,0,0,5000,1,Kgs,731.6,3658000,0,0,0,3658000,0,0,0,0,0,0,0,3658000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,5113.67,0,12/30/3799,5000,0,0,,,0,,,,0,Printed,0,46389
03,23110144,11/16/2023,0,Rabab Saleem,1,,L,,,95000104624,0,0,0,1412.7,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,731.6,731600,0,0,0,731600,0,0,0,0,0,0,0,731600,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1027.85,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,46390
03,23110145,11/16/2023,0,Rabab Saleem,0,,L,,,95000703074,0,0,0,143.12,0,0,281,0,0,0,0,0,2100,281,1,Kgs,15,4215,0,0,0,4215,0,0,0,0,0,0,0,4215,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,2100,,0,0,0,0,143.12,0,,140,0,0,,,0,,,,0,Printed,0,46639
03,23110146,11/16/2023,0,Rabab Saleem,0,,L,,,95000704857,0,0,0,78.96,0,0,157,0,0,0,0,0,0,157,1,Kgs,594,93258,0,0,0,93258,0,0,0,0,0,0,0,93258,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,78.96,0,,80,0,0,,,0,,,,0,Printed,0,46640
03,23110147,11/16/2023,0,Rabab Saleem,0,,L,,,95000704858,0,0,0,15.68,0,0,14,0,0,0,0,0,0,14,1,Kgs,0.1,1.4,0,0,0,1.4,0,0,0,0,0,0,0,1.4,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,13.74,0,1/0/1900,14,0,0,,,0,,,,0,Printed,0,46579
03,23110148,11/17/2023,0,Rabab Saleem,0,,L,,,95000104595,0,0,0,1067.88,0,0,500,0,0,0,0,0,0,500,1,Kgs,1055,527500,0,0,0,527500,0,0,0,0,0,0,0,527500,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,533.94,0,12/30/3799,500,0,0,,,0,,,,0,Printed,0,46397
03,23110149,11/17/2023,0,Rabab Saleem,0,,L,,,95000104596,0,0,0,202.8,0,0,192.7926,20000,0,0,0,0,0,192.7926,1,Pcs,14,280000,0,0,0,280000,0,0,0,0,0,0,0,280000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,202.8,0,12/30/3799,192.79,0,0,,,0,,,,0,Printed,0,46398
03,23110150,11/17/2023,0,Mohsin,0,,L,,,95000105049,0,0,0,12936.41,0,0,7500,0,0,0,0,0,0,7500,1,Kgs,860,6450000,0,0,0,6450000,0,0,0,0,0,0,0,6450000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,7461.1,0,1/0/1900,7500,0,0,,,0,,,,0,Printed,0,47450
03,23110151,11/17/2023,0,Rabab Saleem,0,,L,,,95000105018,0,0,0,3039.8,0,0,3056.81152,800000,0,0,0,0,100,3056.81152,1,Pcs,4.2,3360000,0,0,0,3360000,0,0,0,0,0,0,0,3360000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,100,,0,0,0,0,3039.8,0,12/30/3799,3056.81,0,0,,,0,,,,0,Printed,0,46451
03,23110152,11/17/2023,0,Zakir,0,,L,,,95000504141,0,0,0,0,0,0,1,8,0,0,0,0,0,1,1,Pcs,26622,212976,0,0,0,212976,0,0,0,0,0,0,0,212976,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,11/17/2023,1,0,0,,,0,,,,0,Printed,0,46922
03,23110152,11/17/2023,0,Zakir,1,,L,,,95000504142,0,0,0,0,0,0,1,8,0,0,0,0,0,1,1,Pcs,35280,282240,0,0,0,282240,0,0,0,0,0,0,0,282240,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,11/17/2023,1,0,0,,,0,,,,0,Printed,0,46923
03,23110153,11/17/2023,0,Rabab Saleem,0,,L,,,95000104262,0,0,0,313.9,0,0,305.118,50000,0,0,0,0,0,305.118,1,Pcs,5.42,271000,0,0,0,271000,0,0,0,0,0,0,0,271000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,313.9,0,,305.12,0,0,,,0,,,,0,Printed,0,47068
03,23110153,11/17/2023,0,Rabab Saleem,1,,L,,,95000105062,0,0,0,620.7,0,0,610.236,100000,0,0,0,0,0,610.236,1,Pcs,5.42,542000,0,0,0,542000,0,0,0,0,0,0,0,542000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,620.7,0,12/30/3799,610.24,0,0,,,0,,,,0,Printed,0,47069
03,23110154,11/17/2023,0,Rabab Saleem,0,,L,,,95000105018,0,0,0,406.3,0,0,382.10144,100000,0,0,0,0,271000,382.10144,1,Pcs,4.9,490000,0,0,0,490000,0,0,0,0,0,0,0,490000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,271000,,0,0,0,0,406.3,0,12/30/3799,382.1,0,0,,,0,,,,0,Printed,0,46716
03,23110155,11/18/2023,0,Zakir,0,,L,,,95000504143,0,0,0,0,0,0,1,6,0,0,0,0,0,1,1,Pcs,26622,159732,0,0,0,159732,0,0,0,0,0,0,0,159732,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,11/18/2023,1,0,0,,,0,,,,0,Printed,0,46411
03,23110156,11/18/2023,0,Rabab Saleem,0,,L,,,95000104702,0,0,0,534.9,0,0,245,0,0,0,0,0,0,245,1,Kgs,130,31850,0,0,0,31850,0,0,0,0,0,0,0,31850,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,267.45,0,12/30/3799,245,0,0,,,0,,,,0,Printed,0,46496
03,23110156,11/18/2023,0,Rabab Saleem,1,,L,,,95000104659,0,0,0,522.1,0,0,245,0,0,0,0,0,0,245,1,Kgs,130,31850,0,0,0,31850,0,0,0,0,0,0,0,31850,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,261.05,0,12/30/3799,245,0,0,,,0,,,,0,Printed,0,46497
03,23110156,11/18/2023,0,Rabab Saleem,2,,L,,,95000104700,0,0,0,337.6,0,0,245,0,0,0,0,0,31850,245,1,Kgs,130,31850,0,0,0,31850,0,0,0,0,0,0,0,31850,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,31850,,0,0,0,0,168.8,0,12/30/3799,245,0,0,,,0,,,,0,Printed,0,46498
03,23110156,11/18/2023,0,Rabab Saleem,3,,L,,,95000104653,0,0,0,538.4,0,0,245,0,0,0,0,0,0,245,1,Kgs,130,31850,0,0,0,31850,0,0,0,0,0,0,0,31850,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,269.2,0,12/30/3799,245,0,0,,,0,,,,0,Printed,0,46499
03,23110157,11/18/2023,0,Rabab Saleem,0,,L,,,95000704858,0,0,0,325.21,0,0,263,0,0,0,0,0,0,263,1,Kgs,15,3945,0,0,0,3945,0,0,0,0,0,0,0,3945,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,288.81,0,1/0/1900,263,0,0,,,0,,,,0,Printed,0,46455
03,23110158,11/18/2023,0,Zakir,0,,L,,,95000504144,0,0,0,0,0,0,1,7,0,0,0,0,0,1,1,Pcs,12000,84000,0,0,0,84000,0,0,0,0,0,0,0,84000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,11/18/2023,1,0,0,,,0,,,,0,Printed,0,46421
03,23110159,11/18/2023,0,Zakir,0,,L,,,95000504145,0,0,0,0,0,0,1,8,0,0,0,0,0,1,1,Pcs,38304,306432,0,0,0,306432,0,0,0,0,0,0,0,306432,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,11/18/2023,1,0,0,,,0,,,,0,Printed,0,46422
03,23110160,11/20/2023,0,Rabab Saleem,0,,L,,,95000100156,0,0,0,2404.6,0,0,1500,0,0,0,0,0,89433.5,1500,1,Kgs,1030,1545000,0,0,0,1545000,0,0,0,0,0,0,0,1545000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,89433.5,,0,0,0,0,1202.3,0,1/0/1900,1500,0,0,,,0,,,,0,Printed,0,46676
03,23110161,11/20/2023,0,Rabab Saleem,0,,L,,,95000103960,0,0,0,1311.66,0,0,970,0,0,0,0,0,0,970,1,Kgs,590,572300,0,0,0,572300,0,0,0,0,0,0,0,572300,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,950.91,0,1/0/1900,970,0,0,,,0,,,,0,Printed,0,46426
03,23110161,11/20/2023,0,Rabab Saleem,1,,L,,,95000105063,0,0,0,2062.1,0,0,1370,0,0,0,0,0,0,1370,1,Kgs,500,685000,0,0,0,685000,0,0,0,0,0,0,0,685000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1374.2,0,12/30/3799,1370,0,0,,,0,,,,0,Printed,0,46427
03,23110162,11/20/2023,0,Danial,0,,L,,,97000900006,0,0,0,1180,0,0,590,0,0,0,0,0,0,590,1,Kgs,15,8850,0,0,0,8850,0,0,0,0,0,0,0,8850,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,590,0,12/30/3799,590,0,0,,,0,,,,0,Printed,0,46428
03,23110163,11/20/2023,0,Rabab Saleem,0,,L,,,95000704859,0,0,0,726.62,0,0,513,0,0,0,0,0,0,513,1,Kgs,15,7695,0,0,0,7695,0,0,0,0,0,0,0,7695,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,511.84,0,12/30/3799,513,0,0,,,0,,,,0,Printed,0,46429
03,23110163,11/20/2023,0,Rabab Saleem,1,,L,,,95000704860,0,0,0,135.32,0,0,98,0,0,0,0,0,0,98,1,Kgs,15,1470,0,0,0,1470,0,0,0,0,0,0,0,1470,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,95.14,0,12/30/3799,98,0,0,,,0,,,,0,Printed,0,46430
03,23110164,11/20/2023,0,Mohsin,0,,L,,,95000402040,0,0,0,110.7,0,0,95,0,0,0,0,0,0,95,1,Kgs,15,1425,0,0,0,1425,0,0,0,0,0,0,0,1425,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,99.3,0,12/30/3799,95,0,0,,,0,,,,0,Printed,0,46475
03,23110165,11/20/2023,0,Danial,0,,L,,,97000900007,0,0,0,1060,0,0,530,0,0,0,0,0,0,530,1,Kgs,20,10600,0,0,0,10600,0,0,0,0,0,0,0,10600,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,530,0,12/30/3799,530,0,0,,,0,,,,0,Printed,0,46432
03,23110166,11/20/2023,0,Danial,0,,L,,,97000900006,0,0,0,960,0,0,480,0,0,0,0,0,0,480,1,Kgs,15,7200,0,0,0,7200,0,0,0,0,0,0,0,7200,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,480,0,12/30/3799,480,0,0,,,0,,,,0,Printed,0,46433
03,23110167,11/20/2023,0,Danial,0,,L,,,97000900003,0,0,0,0,0,0,1,158,0,0,0,0,0,1,1,Pcs,130,20540,0,0,0,20540,0,0,0,0,0,0,0,20540,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,12/30/3799,1,0,0,,,0,,,,0,Printed,0,46434
03,23110168,11/20/2023,0,Danial,0,,L,,,97000900059,0,0,0,0,0,0,1,180,0,0,0,0,0,1,1,Pcs,240,43200,0,0,0,43200,0,0,0,0,0,0,0,43200,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,12/30/3799,1,0,0,,,0,,,,0,Printed,0,46435
03,23110168,11/20/2023,0,Danial,1,,L,,,97000900060,0,0,0,0,0,0,1,126,0,0,0,0,0,1,1,Pcs,20,2520,0,0,0,2520,0,0,0,0,0,0,0,2520,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,12/30/3799,1,0,0,,,0,,,,0,Printed,0,46436
03,23110169,11/20/2023,0,Danial,0,,L,,,97000900006,0,0,0,680,0,0,340,0,0,0,0,0,0,340,1,Kgs,15,5100,0,0,0,5100,0,0,0,0,0,0,0,5100,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,340,0,12/30/3799,340,0,0,,,0,,,,0,Printed,0,46437
03,23110170,11/20/2023,0,Danial,0,,L,,,97000900038,0,0,0,580,0,0,290,0,0,0,0,0,0,290,1,Kgs,70,20300,0,0,0,20300,0,0,0,0,0,0,0,20300,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,290,0,12/30/3799,290,0,0,,,0,,,,0,Printed,0,46438
03,23110171,11/20/2023,0,Danial,0,,L,,,97000900006,0,0,0,720,0,0,360,0,0,0,0,0,0,360,1,Kgs,15,5400,0,0,0,5400,0,0,0,0,0,0,0,5400,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,360,0,12/30/3799,360,0,0,,,0,,,,0,Printed,0,46439
03,23110172,11/20/2023,0,Danial,0,,L,,,97000900009,0,0,0,2140,0,0,1070,0,0,0,0,0,0,1070,1,Kgs,35,37450,0,0,0,37450,0,0,0,0,0,0,0,37450,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1070,0,12/30/3799,1070,0,0,,,0,,,,0,Printed,0,46440
03,23110173,11/20/2023,0,Danial,0,,L,,,95000900008,0,0,0,0,0,0,1,17,0,0,0,0,0,1,1,Pcs,3200,54400,0,0,0,54400,0,0,0,0,0,0,0,54400,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,12/30/3799,1,0,0,,,0,,,,0,Printed,0,46441
03,23110174,11/20/2023,0,Rabab Saleem,0,,L,,,95000104863,0,0,0,3574.35,0,0,3000,0,0,0,0,0,0,3000,1,Kgs,1055,3165000,0,0,0,3165000,0,0,0,0,0,0,0,3165000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,3083.79,0,12/30/3799,3000,0,0,,,0,,,,0,Printed,0,46442
03,23110175,11/20/2023,0,Danial,0,,L,,,97000900006,0,0,0,1040,0,0,520,0,0,0,0,0,0,520,1,Kgs,15,7800,0,0,0,7800,0,0,0,0,0,0,0,7800,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,520,0,12/30/3799,520,0,0,,,0,,,,0,Printed,0,46452
03,23110176,11/20/2023,0,Rabab Saleem,0,,L,,,95000105064,0,0,0,1123.4,0,0,500,0,0,0,0,0,0,500,1,Kgs,1080,540000,0,0,0,540000,0,0,0,0,0,0,0,540000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,561.7,0,12/30/3799,500,0,0,,,0,,,,0,Printed,0,46458
03,23110177,11/20/2023,0,Rabab Saleem,0,,L,,,95000105065,0,0,0,10,0,0,6,0,0,0,0,0,0.6,6,1,Kgs,0.1,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0.6,,0,0,0,0,5,0,12/30/3799,6,0,0,,,0,,,,0,Printed,0,46462
03,23110177,11/20/2023,0,Rabab Saleem,1,,L,,,95000105066,0,0,0,9.8,0,0,6,0,0,0,0,0,0,6,1,Kgs,0.1,0.6,0,0,0,0.6,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,4.9,0,12/30/3799,6,0,0,,,0,,,,0,Printed,0,46463
03,23110178,11/20/2023,0,Rabab Saleem,0,,L,,,95000105067,0,0,0,0,0,0,10,50,0,0,0,0,0,10,1,Pcs,0.1,5,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,,0,,,,0,Printed,0,46461
03,23110179,11/20/2023,0,Rabab Saleem,0,,L,,,95000104497,0,0,0,42.9,0,0,46.0503225,72000,0,0,0,0,0,46.0503225,1,Pcs,2.75,198000,0,0,0,198000,0,0,0,0,0,0,0,198000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,42.9,0,,90.66,0,0,,,0,,,,0,Printed,0,47071
03,23110180,11/20/2023,0,Rabab Saleem,0,,L,,,95000105068,0,0,0,3668.95,0,0,3000,0,0,0,0,0,0,3000,1,Kgs,895,2685000,0,0,0,2685000,0,0,0,0,0,0,0,2685000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,2725.6,0,12/30/3799,3000,0,0,,,0,,,,0,Printed,0,46530
03,23110180,11/20/2023,0,Rabab Saleem,1,,L,,,95000105069,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,600,0,0,,,0,,,,0,Printed,0,46531
03,23110180,11/20/2023,0,Rabab Saleem,2,,L,,,95000105070,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,600,0,0,,,0,,,,0,Printed,0,46532
03,23110180,11/20/2023,0,Rabab Saleem,3,,L,,,95000105071,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Kgs,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,600,0,0,,,0,,,,0,Printed,0,46533
03,23110181,11/21/2023,0,Mohsin,0,,L,,,95000704861,0,0,0,0,0,0,1380,0,0,0,0,0,0,1380,1,Kgs,0.1,138,0,0,0,138,0,0,0,0,0,0,0,138,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,,,0,,,,0,Printed,0,46474
03,23110182,11/21/2023,0,Mohsin,0,,L,,,95000704862,0,0,0,6.04,0,0,3,0,0,0,0,0,0,3,1,Kgs,0.1,0.3,0,0,0,0.3,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,3.02,0,12/30/3799,3,0,0,,,0,,,,0,Printed,0,46480
03,23110183,11/21/2023,0,Mohsin,0,,L,,,95000702503,0,0,0,2970,0,0,1980,0,0,0,0,0,0,1980,1,Kgs,585,1158300,0,0,0,1158300,0,0,0,0,0,0,0,1158300,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1980,0,12/30/3799,1980,0,0,,,0,,,,0,Printed,0,46481
03,23110184,11/21/2023,0,Rabab Saleem,0,,L,,,95000104868,0,0,0,4942,0,0,2500,0,0,0,0,0,0,2500,1,Kgs,775,1937500,0,0,0,1937500,0,0,0,0,0,0,0,1937500,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,2471,0,1/0/1900,2500,0,0,,,0,,,,0,Printed,0,46571
03,23110185,11/21/2023,0,Rabab Saleem,0,,L,,,95000105072,0,0,0,1113.9,0,0,595,0,0,0,0,0,0,595,1,Kgs,130,77350,0,0,0,77350,0,0,0,0,0,0,0,77350,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,556.95,0,12/30/3799,595,0,0,,,0,,,,0,Printed,0,46488
03,23110185,11/21/2023,0,Rabab Saleem,1,,L,,,95000105075,0,0,0,1007.35,0,0,805,0,0,0,0,0,0,805,1,Kgs,130,104650,0,0,0,104650,0,0,0,0,0,0,0,104650,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,801.58,0,12/30/3799,805,0,0,,,0,,,,0,Printed,0,46489
03,23110186,11/21/2023,0,Rabab Saleem,0,,L,,,95000105073,0,0,0,5174.44,0,0,3000,0,0,0,0,0,0,3000,1,Kgs,795,2385000,0,0,0,2385000,0,0,0,0,0,0,0,2385000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,3066.74,0,1/0/1900,3000,0,0,,,0,,,,0,Printed,0,46485
03,23110187,11/21/2023,0,Rabab Saleem,0,,L,,,95000103904,0,0,0,4183.4,0,0,2000,0,0,0,0,0,0,2000,1,Kgs,940,1880000,0,0,0,1880000,0,0,0,0,0,0,0,1880000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,2091.7,0,1/0/1900,2000,0,0,,,0,,,,0,Printed,0,46486
03,23110188,11/21/2023,0,Rabab Saleem,0,,L,,,95000102838,0,0,0,934.53,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,755,755000,0,0,0,755000,0,0,0,0,0,0,0,755000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,934.53,0,,1000,0,0,,,0,,,,0,Printed,0,58321
03,23110189,11/21/2023,0,Rabab Saleem,0,,L,,,95000104119,0,0,0,978.35,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,830,830000,0,0,0,830000,0,0,0,0,0,0,0,830000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,978.35,0,,1000,0,0,,,0,,,,0,Printed,0,47229
03,23110190,11/22/2023,0,Rabab Saleem,0,,L,,,95000104626,0,0,0,522.88,0,0,270,0,0,0,0,0,0,270,1,Kgs,130,35100,0,0,0,35100,0,0,0,0,0,0,0,35100,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,261.44,0,12/30/3799,270,0,0,,,0,,,,0,Printed,0,46500
03,23110190,11/22/2023,0,Rabab Saleem,1,,L,,,95000104627,0,0,0,486.62,0,0,270,0,0,0,0,0,0,270,1,Kgs,130,35100,0,0,0,35100,0,0,0,0,0,0,0,35100,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,243.31,0,12/30/3799,270,0,0,,,0,,,,0,Printed,0,46501
03,23110191,11/22/2023,0,Rabab Saleem,0,,L,,,95000104465,0,0,0,1917.8,0,0,1000,0,0,0,0,0,0,1000,1,Kgs,1249.99,1249990,0,0,0,1249990,0,0,0,0,0,0,0,1249990,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,0,,0,0,0,0,1074.75,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,46720
03,23110191,11/22/2023,0,Rabab Saleem,1,,L,,,95000105096,0,0,0,2042,0,0,1000,0,0,0,0,0,2000000,1000,1,Kgs,2000,2000000,0,0,0,2000000,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,2000000,,0,0,0,0,1021,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,46721
03,23110191,11/22/2023,0,Rabab Saleem,2,,L,,,95000105097,0,0,0,2005.02,0,0,1000,0,0,0,0,0,2000000,1000,1,Kgs,2000,2000000,0,0,0,2000000,0,0,0,0,0,0,0,2000000,0,0,0,0,0,0,,,,,,,,,,,,0,,0,0,2000000,,0,0,0,0,1002.51,0,12/30/3799,1000,0,0,,,0,,,,0,Printed,0,46722
